symbol,fiscalDateEnding,reportType,reportedCurrency,operatingCashflow,paymentsForOperatingActivities,proceedsFromOperatingActivities,changeInOperatingLiabilities,changeInOperatingAssets,depreciationDepletionAndAmortization,capitalExpenditures,changeInReceivables,changeInInventory,profitLoss,cashflowFromInvestment,cashflowFromFinancing,proceedsFromRepaymentsOfShortTermDebt,paymentsForRepurchaseOfCommonStock,paymentsForRepurchaseOfEquity,paymentsForRepurchaseOfPreferredStock,dividendPayout,dividendPayoutCommonStock,dividendPayoutPreferredStock,proceedsFromIssuanceOfCommonStock,proceedsFromIssuanceOfLongTermDebtAndCapitalSecuritiesNet,proceedsFromIssuanceOfPreferredStock,proceedsFromRepurchaseOfEquity,proceedsFromSaleOfTreasuryStock,changeInCashAndCashEquivalents,changeInExchangeRate,netIncome
JPM,2015-06-30,quarterly,USD,17296000000,1701000000,None,-34009000000,-27618000000,1238000000,89790000000,181000000,10917000000,6290000000,101621000000,-117766000000,-15663000000,0,0,None,1964000000,1964000000,None,0,26190000000,3382000000,3382000000,None,1274000000,123000000,6290000000
JPM,2015-03-31,quarterly,USD,14879000000,1601000000,None,17349000000,11548000000,1181000000,36481000000,-27000000,-10199000000,5914000000,-24150000000,4337000000,4468000000,0,0,None,1770000000,1770000000,None,0,28395000000,1392000000,1392000000,None,-5010000000,-76000000,5914000000
JPM,2014-12-31,quarterly,USD,28746000000,2186000000,None,24194000000,24035000000,66000000,87745000000,4156000000,-19008000000,4931000000,-70006000000,44167000000,-6659000000,0,0,None,1912000000,1912000000,None,0,24252000000,-1000000,-1000000,None,2459000000,-448000000,4931000000
JPM,2014-09-30,quarterly,USD,-2449000000,2001000000,None,9764000000,56217000000,51000000,13378000000,3427000000,-7372000000,5572000000,2308000000,-1375000000,-17800000000,0,0,None,1718000000,1718000000,None,0,17794000000,1599000000,1599000000,None,-2151000000,-635000000,5565000000
JPM,2014-06-30,quarterly,USD,-4371000000,2645000000,None,-5189000000,8400000000,132000000,22409000000,-3621000000,5562000000,5985000000,-29528000000,35118000000,-899000000,0,0,None,1806000000,1806000000,None,0,14405000000,3354000000,3354000000,None,1202000000,-17000000,5980000000
JPM,2014-03-31,quarterly,USD,14667000000,1362000000,None,-1951000000,11833000000,131000000,None,-7599000000,11652000000,5274000000,-68410000000,40318000000,36263000000,0,0,None,1554000000,1554000000,None,0,22064000000,3895000000,3895000000,None,-13450000000,-25000000,5269000000
JPM,2013-12-31,quarterly,USD,-6914000000,2782000000,None,-16639000000,-1705000000,193000000,34018000000,1147000000,6588000000,5278000000,38600000000,-22919000000,-37545000000,0,0,None,1782000000,1782000000,None,0,13241000000,0,0,None,9107000000,340000000,5241000000
JPM,2013-09-30,quarterly,USD,26383000000,2874000000,None,-1327000000,19198000000,140000000,48446000000,15996000000,1188000000,-380000000,-46856000000,21135000000,-40226000000,0,0,None,1547000000,1547000000,None,0,8289000000,1497000000,1497000000,None,1450000000,788000000,-380000000
JPM,2013-06-30,quarterly,USD,68520000000,4313000000,None,14761000000,36882000000,152000000,89102000000,-6796000000,-5295000000,6496000000,-86790000000,1928000000,10758000000,0,0,None,1485000000,1485000000,None,0,25318000000,1498000000,1498000000,None,-16310000000,32000000,6496000000
JPM,2013-03-31,quarterly,USD,19964000000,3106000000,None,-6567000000,13465000000,152000000,54795000000,-12687000000,-1955000000,6529000000,-55455000000,28180000000,8146000000,0,0,None,1242000000,1242000000,None,0,36698000000,878000000,878000000,None,-8199000000,-888000000,6529000000
JPM,2012-12-31,quarterly,USD,-4511000000,2882000000,None,-12033000000,2377000000,391000000,None,2415000000,None,5692000000,-50104000000,54086000000,-17097000000,0,0,None,1478000000,1478000000,None,0,34426000000,0,0,None,380000000,909000000,5692000000
JPM,2012-09-30,quarterly,USD,-16659000000,3680000000,None,-550000000,-1135000000,182000000,None,5289000000,1444000000,5708000000,-3759000000,28754000000,-4455000000,0,0,None,1223000000,1223000000,None,0,24603000000,1234000000,0,None,8477000000,141000000,5708000000
JPM,2012-06-30,quarterly,USD,41983000000,4066000000,None,4256000000,10452000000,191000000,46899000000,-2872000000,2159000000,4960000000,-20600000000,-30485000000,11145000000,0,0,None,1469000000,1469000000,None,0,12715000000,0,0,None,-10517000000,-1415000000,4960000000
JPM,2012-03-31,quarterly,USD,4266000000,2583000000,None,4406000000,3560000000,193000000,35143000000,-3100000000,3155000000,4924000000,-45362000000,35352000000,36953000000,0,0,None,1024000000,1024000000,None,0,14527000000,0,0,None,-4219000000,1525000000,4924000000
JPM,2011-12-31,quarterly,USD,29414000000,5363000000,None,-15108000000,11383000000,207000000,36200000000,10604000000,1531000000,3728000000,-1085000000,-24659000000,-25022000000,0,0,None,1269000000,1269000000,None,0,9591000000,None,0,None,2836000000,-834000000,3728000000
JPM,2011-09-30,quarterly,USD,7793000000,4218000000,None,30640000000,37200000000,212000000,7038000000,8202000000,1934000000,4262000000,-23860000000,43040000000,-15595000000,0,0,None,1061000000,1061000000,None,0,8398000000,None,0,None,26300000000,-673000000,4262000000
JPM,2011-06-30,quarterly,USD,64704000000,7963000000,None,6252000000,23719000000,212000000,100778000000,-1100000000,807000000,5431000000,-79997000000,21997000000,-31334000000,3480000000,3480000000,None,1319000000,1319000000,None,0,19799000000,None,-3480000000,None,6997000000,293000000,5431000000
JPM,2011-03-31,quarterly,USD,-5979000000,4334000000,None,-13879000000,14651000000,217000000,52353000000,-9051000000,-10206000000,5555000000,-65810000000,67328000000,8835000000,95000000,95000000,None,246000000,246000000,None,0,17056000000,None,-95000000,None,-4098000000,363000000,5555000000
JPM,2010-12-31,quarterly,USD,1111000000,4772000000,None,-29910000000,-4129000000,240000000,21861000000,-6907000000,3070000000,4831000000,33281000000,-30644000000,-37443000000,687000000,687000000,None,484000000,484000000,None,0,16095000000,None,-687000000,None,3607000000,-141000000,4831000000
JPM,2010-09-30,quarterly,USD,-50590000000,5655000000,None,29858000000,22038000000,218000000,34206000000,-1920000000,4426000000,4418000000,-52953000000,93751000000,76668000000,2177000000,2447000000,None,257000000,257000000,None,0,18192000000,None,-2447000000,None,-8846000000,946000000,4418000000
JPM,2010-06-30,quarterly,USD,28333000000,6646000000,None,4369000000,53902000000,235000000,54507000000,-7375000000,4115000000,4795000000,87536000000,-114347000000,-57772000000,None,None,None,492000000,492000000,None,0,8542000000,None,135000000,None,1384000000,-138000000,4795000000
JPM,2010-03-31,quarterly,USD,17394000000,5078000000,None,15027000000,-18348000000,243000000,14996000000,16645000000,10281000000,3326000000,-13862000000,2023000000,33749000000,None,None,None,253000000,253000000,None,0,12352000000,None,None,None,5216000000,-339000000,3326000000
JPM,2009-12-31,quarterly,USD,11913000000,6443000000,None,-19883000000,5265000000,256000000,18902000000,None,11485000000,3278000000,-8240000000,1479000000,-48765000000,None,None,None,489000000,489000000,None,0,8600000000,None,None,None,5138000000,-14000000,3278000000
JPM,2009-09-30,quarterly,USD,7625000000,3566000000,None,2320000000,6362000000,254000000,7457000000,None,9027000000,3588000000,1330000000,-13310000000,9269000000,None,None,None,252000000,252000000,None,0,4645000000,None,None,None,-4065000000,290000000,3588000000
JPM,2009-06-30,quarterly,USD,52503000000,None,None,None,None,265000000,50712000000,None,6362000000,2721000000,32639000000,-86939000000,None,None,None,None,849000000,849000000,None,0,20329000000,None,-24687000000,None,-1548000000,249000000,2721000000
KO,2023-12-31,annual,USD,11599000000,2969000000,None,76000000,922000000,1128000000,1852000000,2000000,597000000,10703000000,-3349000000,-8310000000,None,2289000000,2289000000,None,7952000000,7952000000,None,539000000,None,None,-1750000000,None,None,None,10714000000
KO,2022-12-31,annual,USD,11018000000,2803000000,634000000,199000000,804000000,1260000000,1484000000,69000000,960000000,9571000000,-763000000,-10250000000,None,1418000000,1418000000,None,7616000000,7616000000,None,837000000,None,None,-581000000,None,5000000,None,9542000000
KO,2021-12-31,annual,USD,12625000000,2520000000,823000000,1926000000,601000000,1452000000,1367000000,225000000,135000000,9804000000,-2765000000,-6786000000,None,111000000,111000000,None,7252000000,7252000000,None,702000000,None,None,591000000,None,2915000000,-159000000,9771000000
KO,2020-12-31,annual,USD,9844000000,1633000000,467000000,-369000000,-1059000000,1536000000,1177000000,-882000000,-99000000,7768000000,-1477000000,-8070000000,None,118000000,118000000,None,7047000000,7047000000,None,647000000,None,None,529000000,None,373000000,76000000,7747000000
KO,2019-12-31,annual,USD,10471000000,2465000000,628000000,794000000,428000000,1365000000,2054000000,158000000,183000000,8985000000,-3976000000,-9004000000,None,1103000000,1103000000,None,6845000000,6845000000,None,1012000000,None,None,-91000000,None,-2581000000,-72000000,8920000000
KO,2018-12-31,annual,USD,7627000000,2037000000,551000000,-876000000,326000000,1086000000,1347000000,-66000000,203000000,6476000000,5927000000,-10347000000,None,1912000000,1912000000,None,6644000000,6644000000,None,1476000000,None,None,-436000000,None,2945000000,-262000000,6434000000
KO,2017-12-31,annual,USD,7041000000,2661000000,443000000,3454000000,-75000000,1260000000,1675000000,141000000,276000000,1283000000,-2312000000,-7447000000,None,3682000000,3682000000,None,6320000000,6320000000,None,1595000000,None,None,-2087000000,None,-2549000000,241000000,1248000000
KO,2016-12-31,annual,USD,8792000000,2217000000,386000000,-334000000,-113000000,1787000000,2262000000,28000000,142000000,6550000000,-1004000000,-6545000000,None,3681000000,3681000000,None,6043000000,6043000000,None,1434000000,None,None,-2247000000,None,1246000000,-5000000,6527000000
KO,2015-12-31,annual,USD,10528000000,2872000000,367000000,182000000,339000000,1970000000,2553000000,212000000,250000000,7366000000,-6186000000,-5113000000,None,3564000000,3564000000,None,5741000000,5741000000,None,1245000000,None,None,-2319000000,None,-1649000000,-878000000,7351000000
KO,2014-12-31,annual,USD,10615000000,2424000000,398000000,-415000000,24000000,1976000000,2406000000,253000000,-35000000,7124000000,-7506000000,-3631000000,None,4162000000,4162000000,None,5350000000,5350000000,None,1532000000,None,None,-2630000000,None,-1456000000,-934000000,7098000000
KO,2013-12-31,annual,USD,10542000000,2660000000,401000000,-692000000,240000000,1977000000,2550000000,-28000000,105000000,8626000000,-4214000000,-3745000000,None,4832000000,4832000000,None,4969000000,4969000000,None,1328000000,None,None,-3504000000,None,1972000000,-611000000,8584000000
KO,2012-12-31,annual,USD,10645000000,1555000000,393000000,-732000000,348000000,1982000000,2780000000,33000000,286000000,9086000000,-11404000000,-3347000000,None,4559000000,4559000000,None,4595000000,4595000000,None,1489000000,None,None,-3070000000,None,-4361000000,-255000000,9019000000
KO,2011-12-31,annual,USD,9474000000,2185000000,421000000,-534000000,1359000000,1954000000,2920000000,562000000,447000000,8646000000,-2524000000,-2234000000,None,4513000000,4513000000,None,4300000000,4300000000,None,1569000000,None,None,-2944000000,None,4286000000,-430000000,8584000000
KO,2010-12-31,annual,USD,9532000000,2188000000,354000000,377000000,7000000,1443000000,2215000000,41000000,-182000000,11837000000,-4405000000,-3465000000,None,2961000000,2961000000,None,4068000000,4068000000,None,1666000000,None,None,-1295000000,None,1496000000,-166000000,11787000000
KO,2009-12-31,annual,USD,8186000000,1880000000,422000000,222000000,786000000,1236000000,1993000000,404000000,50000000,6906000000,-4149000000,-2293000000,None,1518000000,1518000000,None,3800000000,3800000000,None,664000000,None,None,-856000000,None,2320000000,576000000,6824000000
KO,2024-09-30,quarterly,USD,-1259000000,None,None,None,None,268000000,469000000,None,None,2850000000,2310000000,-894000000,None,354000000,354000000,None,2090000000,2090000000,None,280000000,None,None,-74000000,None,None,None,2848000000
KO,2024-06-30,quarterly,USD,3585000000,None,None,None,None,269000000,422000000,None,None,2401000000,667000000,-938000000,None,172000000,172000000,None,2085000000,2085000000,None,147000000,None,None,-25000000,None,None,None,2411000000
KO,2024-03-31,quarterly,USD,528000000,None,None,None,None,262000000,370000000,None,None,3185000000,330000000,406000000,None,702000000,702000000,None,99000000,99000000,None,290000000,None,None,-412000000,None,None,None,3177000000
KO,2023-12-31,quarterly,USD,2670000000,None,None,None,None,271000000,851000000,None,-597000000,1986000000,-926000000,-4225000000,None,1096000000,1096000000,None,3874000000,3874000000,None,115000000,None,None,-981000000,None,None,None,1973000000
KO,2023-09-30,quarterly,USD,4300000000,None,None,None,None,290000000,386000000,None,None,3083000000,-1657000000,-3087000000,None,109000000,109000000,None,1989000000,1989000000,None,65000000,None,None,-44000000,None,None,None,3087000000
KO,2023-06-30,quarterly,USD,4469000000,None,None,None,None,281000000,339000000,None,None,2521000000,-883000000,-3063000000,None,236000000,236000000,None,1988000000,1988000000,None,130000000,None,None,-106000000,None,523000000,None,2547000000
KO,2023-03-31,quarterly,USD,160000000,None,None,None,None,286000000,276000000,None,None,3113000000,117000000,2065000000,None,848000000,848000000,None,101000000,101000000,None,229000000,None,None,-619000000,None,2342000000,None,3107000000
KO,2022-12-31,quarterly,USD,2950000000,None,None,None,None,307000000,708000000,None,-960000000,2056000000,1426000000,-5172000000,None,6000000,6000000,None,3706000000,3706000000,None,130000000,None,None,124000000,None,-796000000,None,2031000000
KO,2022-09-30,quarterly,USD,3522000000,None,None,None,None,307000000,289000000,None,-960000000,2822000000,-1044000000,-1128000000,None,202000000,202000000,None,100000000,100000000,None,55000000,None,None,-147000000,None,1350000000,None,2825000000
KO,2022-06-30,quarterly,USD,3923000000,None,None,None,None,322000000,270000000,None,None,1900000000,-1291000000,-975000000,None,664000000,664000000,None,1904000000,1904000000,None,203000000,None,None,-461000000,None,1657000000,None,1905000000
KO,2022-03-31,quarterly,USD,623000000,None,None,None,None,324000000,217000000,None,None,2793000000,146000000,-2975000000,None,546000000,546000000,None,1906000000,1906000000,None,449000000,None,None,-97000000,None,-2206000000,None,2781000000
KO,2021-12-31,quarterly,USD,3394000000,None,None,None,None,341000000,639000000,None,-135000000,2450000000,-4684000000,-195000000,None,7000000,7000000,None,1815000000,1815000000,None,209000000,None,None,202000000,None,-1588000000,-103000000,2414000000
KO,2021-09-30,quarterly,USD,3706000000,None,None,None,None,362000000,278000000,None,-135000000,2475000000,166000000,-1629000000,None,0,0,None,1814000000,1814000000,None,151000000,None,None,151000000,None,2105000000,-138000000,2471000000
KO,2021-06-30,quarterly,USD,3889000000,None,None,None,None,383000000,234000000,None,-135000000,2624000000,2034000000,-5326000000,None,0,0,None,1813000000,1813000000,None,159000000,None,None,159000000,None,2624000000,100000000,2641000000
KO,2021-03-31,quarterly,USD,1636000000,None,None,None,None,366000000,216000000,None,-135000000,2255000000,-281000000,364000000,None,104000000,104000000,None,1810000000,1810000000,None,183000000,None,None,79000000,None,1719000000,-18000000,2245000000
KO,2020-12-31,quarterly,USD,3624000000,None,None,None,None,430000000,418000000,None,99000000,1474000000,5595000000,-14043000000,None,25000000,25000000,None,3525000000,3525000000,None,133000000,None,None,108000000,None,-4712000000,112000000,1456000000
KO,2020-09-30,quarterly,USD,3434000000,None,None,None,None,358000000,223000000,None,99000000,1740000000,-105000000,-2072000000,None,0,0,None,1761000000,1761000000,None,70000000,None,None,70000000,None,1740000000,136000000,1737000000
KO,2020-06-30,quarterly,USD,2230000000,None,None,None,None,381000000,209000000,None,99000000,1759000000,-5883000000,235000000,None,-1000000,-1000000,None,1761000000,1761000000,None,31000000,None,None,32000000,None,1759000000,-118000000,1779000000
KO,2020-03-31,quarterly,USD,556000000,None,None,None,None,367000000,327000000,None,99000000,2795000000,-1084000000,7810000000,None,94000000,94000000,None,0,12563000000,None,413000000,None,None,319000000,None,7228000000,-54000000,2775000000
KO,2019-12-31,quarterly,USD,2700000000,2208000000,None,None,None,400000000,848000000,None,-183000000,2065000000,-75000000,-3667000000,None,413000000,413000000,None,3426000000,3426000000,None,89000000,None,None,-324000000,None,-1039000000,3000000,2042000000
KO,2019-09-30,quarterly,USD,3270000000,None,None,None,None,363000000,439000000,None,-183000000,2589000000,1461000000,-3905000000,None,1000000,1000000,None,1710000000,1710000000,None,321000000,None,None,320000000,None,3328000000,-77000000,2593000000
KO,2019-06-30,quarterly,USD,3713000000,None,None,None,None,327000000,403000000,None,-183000000,2628000000,-903000000,-1853000000,None,292000000,292000000,None,2554000000,2554000000,None,412000000,None,None,120000000,None,2628000000,-54000000,2607000000
KO,2019-03-31,quarterly,USD,788000000,None,None,None,None,275000000,364000000,None,-183000000,1703000000,-4459000000,421000000,None,397000000,397000000,None,10255000000,10255000000,None,190000000,None,None,-207000000,None,-2570000000,56000000,1678000000
KO,2018-12-31,quarterly,USD,1937000000,None,None,None,None,279000000,430000000,None,-203000000,927000000,1819000000,-3964000000,None,316000000,316000000,None,3323000000,3323000000,None,585000000,None,None,269000000,None,-4908000000,-13000000,870000000
KO,2018-09-30,quarterly,USD,851000000,None,None,None,None,254000000,305000000,None,-171000000,1818000000,1854000000,-3548000000,None,279000000,279000000,None,1659000000,1659000000,None,291000000,None,None,12000000,None,1845000000,-140000000,1880000000
KO,2018-06-30,quarterly,USD,2331000000,None,None,None,None,283000000,338000000,None,-171000000,2331000000,277000000,-3159000000,None,390000000,390000000,None,1662000000,1662000000,None,123000000,None,None,-267000000,None,2331000000,-204000000,2316000000
KO,2018-03-31,quarterly,USD,1073000000,None,None,None,None,270000000,274000000,None,None,1400000000,1297000000,324000000,None,927000000,927000000,None,9616000000,9616000000,None,477000000,None,None,-450000000,None,2851000000,95000000,1368000000
KO,2017-12-31,quarterly,USD,1123000000,None,None,None,None,334000000,481000000,None,-355000000,-2717000000,-2556000000,-4948000000,None,595000000,595000000,None,3155000000,3155000000,None,275000000,None,None,-320000000,None,-6522000000,-69000000,-2752000000
KO,2017-09-30,quarterly,USD,2527000000,None,None,None,None,297000000,362000000,None,None,1444000000,1468000000,-3296000000,None,890000000,890000000,None,1581000000,1581000000,None,403000000,None,None,-487000000,None,810000000,111000000,1447000000
KO,2017-06-30,quarterly,USD,2603000000,None,None,None,None,301000000,390000000,None,None,1372000000,-2263000000,-738000000,None,893000000,893000000,None,1584000000,1584000000,None,523000000,None,None,-370000000,None,-402000000,-3000000,1371000000
KO,2017-03-31,quarterly,USD,788000000,None,None,None,None,328000000,442000000,None,None,1184000000,1039000000,1535000000,None,1304000000,1304000000,None,0,1505000000,None,394000000,None,None,-910000000,None,3565000000,202000000,1182000000
KO,2016-12-31,quarterly,USD,2069000000,None,None,None,None,464000000,701000000,None,-142000000,547000000,329000000,-4762000000,None,1172000000,1172000000,None,3015000000,3015000000,None,139000000,None,None,-1033000000,None,-2592000000,-236000000,550000000
KO,2016-09-30,quarterly,USD,2903000000,None,None,None,None,420000000,476000000,None,None,1050000000,-396000000,-1000000000,None,353000000,353000000,None,11000000,11000000,None,187000000,None,None,-166000000,None,1500000000,-7000000,1046000000
KO,2016-06-30,quarterly,USD,3216000000,None,None,None,None,445000000,549000000,None,None,3460000000,-1285000000,-1182000000,None,1417000000,1417000000,None,1512000000,1512000000,None,345000000,None,None,-1072000000,None,899000000,150000000,3448000000
KO,2016-03-31,quarterly,USD,604000000,None,None,None,None,458000000,536000000,None,None,1493000000,348000000,399000000,None,739000000,739000000,None,1505000000,1505000000,None,763000000,None,None,24000000,None,1439000000,88000000,1483000000
KO,2015-12-31,quarterly,USD,2138000000,None,None,None,None,527000000,883000000,None,-250000000,1236000000,-773000000,-3935000000,None,1598000000,1598000000,None,1428000000,1428000000,None,513000000,None,None,-1085000000,None,-2674000000,-104000000,1237000000
KO,2015-09-30,quarterly,USD,3272000000,None,None,None,None,482000000,556000000,None,None,1453000000,-1657000000,-48000000,None,668000000,668000000,None,1436000000,1436000000,None,322000000,None,None,-346000000,None,1178000000,-389000000,1449000000
KO,2015-06-30,quarterly,USD,3544000000,None,None,None,None,488000000,598000000,None,None,3111000000,-2944000000,47000000,None,644000000,644000000,None,1436000000,1436000000,None,131000000,None,None,-513000000,None,594000000,-53000000,3108000000
KO,2015-03-31,quarterly,USD,1574000000,None,None,None,None,473000000,516000000,None,None,1566000000,-812000000,-1177000000,None,654000000,654000000,None,1441000000,1441000000,None,279000000,None,None,-375000000,None,-747000000,-332000000,1557000000
KO,2014-12-31,quarterly,USD,2636000000,None,None,None,None,499000000,788000000,None,35000000,771000000,-948000000,-3435000000,None,1199000000,1199000000,None,2670000000,2670000000,None,474000000,None,None,-725000000,None,-2126000000,-379000000,770000000
KO,2014-09-30,quarterly,USD,3509000000,None,None,None,None,510000000,588000000,None,None,2122000000,-3430000000,-258000000,None,1010000000,1010000000,None,1338000000,1338000000,None,408000000,None,None,-602000000,None,-534000000,-355000000,2114000000
KO,2014-06-30,quarterly,USD,3404000000,None,None,None,None,494000000,581000000,None,None,2605000000,-915000000,-143000000,None,1078000000,1078000000,None,1342000000,1342000000,None,459000000,None,None,-619000000,None,2487000000,141000000,2595000000
KO,2014-03-31,quarterly,USD,1066000000,None,None,None,None,473000000,449000000,None,None,1626000000,-2213000000,205000000,None,875000000,875000000,None,0,10926000000,None,191000000,None,None,-684000000,None,-1283000000,-341000000,1619000000
KO,2013-12-31,quarterly,USD,2830000000,None,None,None,None,533000000,925000000,None,-105000000,1708000000,-1231000000,-2362000000,None,940000000,940000000,None,2475000000,2475000000,None,249000000,None,None,-691000000,None,-704000000,59000000,1710000000
KO,2013-09-30,quarterly,USD,3756000000,None,None,None,None,497000000,556000000,None,None,2455000000,-275000000,-1519000000,None,914000000,914000000,None,1245000000,1245000000,None,128000000,None,None,-786000000,None,1712000000,-250000000,2447000000
KO,2013-06-30,quarterly,USD,3478000000,None,None,None,None,474000000,571000000,None,None,2694000000,-1490000000,-1299000000,None,1455000000,1455000000,None,1249000000,1249000000,None,534000000,None,None,-921000000,None,244000000,-445000000,2676000000
KO,2013-03-31,quarterly,USD,478000000,None,None,None,None,473000000,498000000,None,None,1769000000,-1218000000,1435000000,None,1523000000,1523000000,None,0,12585000000,None,417000000,None,None,-1106000000,None,720000000,25000000,1751000000
KO,2012-12-31,quarterly,USD,2805000000,None,None,None,None,513000000,809000000,None,-286000000,1890000000,-1005000000,-2948000000,None,940000000,940000000,None,2291000000,2291000000,None,170000000,None,None,-770000000,None,-1173000000,-25000000,1866000000
KO,2012-09-30,quarterly,USD,3662000000,None,None,None,None,514000000,666000000,None,None,2329000000,-1839000000,-1547000000,None,1009000000,1009000000,None,1149000000,1149000000,None,324000000,None,None,-685000000,None,278000000,2000000,2311000000
KO,2012-06-30,quarterly,USD,3685000000,None,None,None,None,508000000,713000000,None,None,2800000000,-3677000000,-774000000,None,1531000000,1531000000,None,1155000000,1155000000,None,559000000,None,None,-972000000,None,-1327000000,-561000000,2788000000
KO,2012-03-31,quarterly,USD,493000000,None,None,None,None,447000000,592000000,None,None,2067000000,-4883000000,1922000000,None,1079000000,1079000000,None,0,11358000000,None,436000000,None,None,-643000000,None,-2139000000,329000000,2054000000
KO,2011-12-31,quarterly,USD,2674000000,None,None,None,None,531000000,1005000000,None,447000000,1677000000,890000000,-3410000000,None,905000000,905000000,None,2141000000,2141000000,None,187000000,None,None,-718000000,None,121000000,-33000000,1657000000
KO,2011-09-30,quarterly,USD,3158000000,None,None,None,None,466000000,725000000,None,None,2246000000,-1086000000,1146000000,None,2237000000,2237000000,None,16000000,16000000,None,580000000,None,None,-1657000000,None,2516000000,-702000000,2224000000
KO,2011-06-30,quarterly,USD,3184000000,None,None,None,None,471000000,601000000,None,None,2807000000,-1281000000,-956000000,None,242000000,242000000,None,1078000000,1078000000,None,362000000,None,None,120000000,None,1091000000,144000000,2800000000
KO,2011-03-31,quarterly,USD,458000000,None,None,None,None,486000000,589000000,None,None,1916000000,-1047000000,986000000,None,1129000000,1129000000,None,1065000000,1065000000,None,440000000,None,None,-689000000,None,558000000,161000000,1903000000
KO,2010-12-31,quarterly,USD,2308000000,None,None,None,None,509000000,880000000,None,182000000,5762000000,-1692000000,-2580000000,None,2958000000,2958000000,None,1034000000,1034000000,None,1131000000,None,None,-1827000000,None,-1992000000,-28000000,5749000000
KO,2010-09-30,quarterly,USD,2914000000,None,None,None,None,323000000,442000000,None,None,2067000000,-1375000000,990000000,None,1000000,1000000,None,1004000000,1004000000,None,331000000,None,None,330000000,None,2774000000,245000000,2055000000
KO,2010-06-30,quarterly,USD,2984000000,None,None,None,None,316000000,500000000,None,None,2382000000,30000000,-832000000,None,0,0,None,1015000000,1015000000,None,83000000,None,None,83000000,None,2051000000,-131000000,2369000000
KO,2010-03-31,quarterly,USD,1326000000,None,None,None,None,295000000,393000000,None,None,1626000000,-1368000000,-1043000000,None,2000000,2000000,None,1015000000,1015000000,None,121000000,None,None,119000000,None,-1337000000,-252000000,1614000000
KO,2009-12-31,quarterly,USD,1916000000,None,None,None,None,331000000,594000000,None,None,1578000000,-2589000000,-1409000000,None,1512000000,1512000000,None,950000000,950000000,None,432000000,None,None,-1082000000,None,-1825000000,257000000,1543000000
KO,2009-09-30,quarterly,USD,2608000000,None,None,None,None,320000000,419000000,None,None,1920000000,-396000000,-1026000000,None,2000000,2000000,None,951000000,951000000,None,158000000,None,None,156000000,None,1199000000,13000000,1896000000
KO,2009-06-30,quarterly,USD,2789000000,None,None,None,None,302000000,513000000,None,None,2049000000,-565000000,-1675000000,None,4000000,None,None,949000000,949000000,None,64000000,None,None,-4000000,None,831000000,282000000,2037000000
KO,2009-03-31,quarterly,USD,873000000,None,None,None,None,283000000,467000000,None,-111000000,1359000000,-599000000,1817000000,None,0,None,None,950000000,950000000,None,10000000,None,None,10000000,None,2115000000,24000000,1348000000
KO,2008-12-31,quarterly,USD,1903000000,None,None,None,None,285000000,598000000,None,None,1005000000,-569000000,-3809000000,None,0,None,None,1757000000,1757000000,None,25000000,None,None,None,None,-3096000000,-621000000,995000000
KO,2008-09-30,quarterly,USD,2450000000,None,None,None,None,306000000,474000000,None,None,1915000000,-560000000,-559000000,None,48000000,None,None,880000000,880000000,None,111000000,None,None,-48000000,None,1226000000,-105000000,1890000000
KO,2008-06-30,quarterly,USD,2098000000,None,None,None,None,330000000,510000000,None,None,1443000000,None,-1058000000,None,None,None,None,884000000,884000000,None,None,None,None,-777000000,None,None,None,1422000000
LIN,2023-12-31,annual,USD,9305000000,2701000000,None,-168000000,147000000,3816000000,3787000000,86000000,127000000,6341000000,-4670000000,-5400000000,554000000,3958000000,3958000000,None,2482000000,2482000000,None,33000000,2188000000,None,-3925000000,None,None,None,6199000000
LIN,2022-12-31,annual,USD,8864000000,2210000000,None,307000000,927000000,4204000000,3173000000,423000000,347000000,4281000000,-3088000000,-3089000000,3050000000,5168000000,5168000000,None,2344000000,2344000000,None,36000000,3210000000,None,-5132000000,None,None,None,4147000000
LIN,2021-12-31,annual,USD,9725000000,2450000000,None,447000000,606000000,4635000000,3086000000,553000000,129000000,3961000000,-3007000000,-7588000000,-1329000000,4612000000,4612000000,None,2189000000,2189000000,None,50000000,2283000000,None,-4562000000,None,7145000000,None,3826000000
LIN,2020-12-31,annual,USD,7429000000,2017000000,None,109000000,-165000000,4626000000,3400000000,-19000000,-18000000,2626000000,-2986000000,-3345000000,1198000000,2457000000,2457000000,None,2028000000,2028000000,None,47000000,2796000000,None,-2410000000,None,7984000000,None,2501000000
LIN,2019-12-31,annual,USD,12212000000,2327000000,None,-174000000,73000000,4675000000,3682000000,-80000000,81000000,2379000000,1129000000,-8992000000,224000000,2658000000,2658000000,None,1891000000,1891000000,None,72000000,99000000,None,-2586000000,None,4363000000,None,2285000000
LIN,2018-12-31,annual,USD,9970000000,1058000000,None,287000000,85000000,1830000000,1883000000,124000000,4000000,4402000000,5363000000,-4998000000,208000000,599000000,599000000,None,1166000000,1166000000,None,77000000,8000000,None,-522000000,None,3986000000,-60000000,4381000000
LIN,2017-12-31,annual,USD,5435000000,768000000,None,22000000,180000000,1184000000,1311000000,92000000,22000000,1306000000,-1314000000,-1656000000,-199000000,12000000,12000000,None,901000000,901000000,None,120000000,11000000,None,108000000,None,93000000,22000000,1247000000
